"Year","OccurDate","ClaimCost","ClaimCost2007"
1989,1989-11-07,2229396.165,473.560963991429
1989,1989-11-08,5177951.129,1099.88326285192
1989,1989-11-10,6213540.669,1319.85976974693
1989,1989-11-10,2588975.565,549.941631532166
1989,1989-11-10,1366131.41,290.189118298125
1989,1989-11-11,2404229.646,510.698514104842
1989,1989-11-12,3883462.775,824.912325689692
1989,1989-11-12,12944877.82,2749.70815659875
1989,1989-11-13,3236219.17,687.426978610929
1989,1989-11-13,32362192.84,6874.27002826433
1989,1989-11-14,1618110.157,343.713610807814
1989,1989-11-15,19417316.16,4124.56211382061
1989,1989-11-16,1553384.881,329.964881632454
1989,1989-11-17,2394802.026,508.6959302279
1989,1989-11-17,1294487.211,274.970694369942
1989,1989-11-17,5177951.129,1099.88326285192
1989,1989-11-17,10355902.26,2199.76652612867
1989,1989-11-17,11003145.86,2337.25187214534
1989,1989-11-18,3883462.775,824.912325689692
1989,1989-11-18,3585730.625,761.66904655485
1989,1989-11-18,3883462.775,824.912325689692
1989,1989-11-19,1294487.211,274.970694369942
1989,1989-11-19,6472438.34,1374.85395722186
1989,1989-11-19,6472438.34,1374.85395722186
1989,1989-11-20,4012912.182,852.409540823297
1989,1989-11-21,1183272.16,251.346760863303
1989,1989-11-21,2588975.565,549.941631532166
1989,1989-11-21,19417316.16,4124.56211382061
1989,1989-11-23,1555465.933,330.406931819275
1989,1989-11-24,1294486.067,274.970451365244
1989,1989-11-24,33799190.92,7179.51241035061
1989,1989-11-24,96737150.54,20548.5857483326
1989,1989-11-26,6472438.34,1374.85395722186
1989,1989-11-26,2912597.367,618.68430496534
1989,1989-11-26,1251473.477,265.83385917766
1989,1989-11-27,6213540.669,1319.85976974693
1989,1989-11-27,1941731.959,412.456284240987
1989,1989-11-27,2588975.565,549.941631532166
1989,1989-11-27,1553384.881,329.964881632454
1989,1989-11-27,3236219.17,687.426978610929
1989,1989-11-28,4168250.099,885.405907675368
1989,1989-11-28,3883462.775,824.912325689692
1989,1989-11-28,4660155.788,989.894888114477
1989,1989-11-28,3236219.17,687.426978610929
1989,1989-11-29,3624565.104,769.918138214764
1989,1989-11-29,1294487.211,274.970694369942
1989,1989-11-30,1294487.211,274.970694369942
1989,1989-11-30,1143463.474,242.890731372739
1989,1989-12-01,7766926.694,1649.82489438408
1989,1989-12-01,3883462.775,824.912325689692
1989,1989-12-01,2588975.565,549.941631532166
1989,1989-12-01,1682834.288,357.462096766059
1989,1989-12-01,20711803.37,4399.53280797813
1989,1989-12-01,57139983.21,12137.4863544639
1989,1989-12-02,1147245.957,243.694193908416
1989,1989-12-02,9061413.904,1924.79558854161
1989,1989-12-02,7119683.088,1512.3395470929
1989,1989-12-02,2226475.832,472.940636508873
1989,1989-12-02,4271809.853,907.403728298225
1989,1989-12-03,7310121.026,1552.79174438096
1989,1989-12-03,10355902.26,2199.76652612867
1989,1989-12-04,3495116.841,742.421166085858
1989,1989-12-04,1632240.725,346.715179353092
1989,1989-12-04,1294487.211,274.970694369942
1989,1989-12-04,19848032.08,4216.05336579451
1989,1989-12-05,6472438.34,1374.85395722186
1989,1989-12-05,4271809.853,907.403728298225
1989,1989-12-06,8082922.929,1716.9477700818
1989,1989-12-06,1294487.211,274.970694369942
1989,1989-12-06,2647567.455,562.387527127613
1989,1989-12-06,2330077.894,494.947444057238
1989,1989-12-07,1870092.333,397.238831694348
1989,1989-12-08,29469511.82,6259.81628789427
1989,1989-12-09,1386182.685,294.448343853156
1989,1989-12-09,3883462.775,824.912325689692
1989,1989-12-09,7719148.267,1639.67595885467
1989,1989-12-09,20711803.37,4399.53280797813
1989,1989-12-10,4401258.117,934.900700639548
1989,1989-12-12,1941731.959,412.456284240987
1989,1989-12-12,3974077.703,844.160449163384
1989,1989-12-14,2524250.289,536.192902356806
1989,1989-12-14,1553384.881,329.964881632454
1989,1989-12-15,1294487.211,274.970694369942
1989,1989-12-15,1738496.699,369.285722115862
1989,1989-12-15,6472438.34,1374.85395722186
1989,1989-12-15,3236219.17,687.426978610929
1989,1989-12-16,6472438.34,1374.85395722186
1989,1989-12-17,4038801.835,857.908935334045
1989,1989-12-17,1941731.959,412.456284240987
1989,1989-12-18,1852061.508,393.408783449621
1989,1989-12-18,1626302.868,345.453879397028
1989,1989-12-20,7249131.352,1539.83651943423
1989,1989-12-20,7663366.939,1627.82707354881
1989,1989-12-20,1294487.211,274.970694369942
1989,1989-12-20,11541652.24,2451.63961732581
1989,1989-12-20,16893064.73,3588.36896909635
1989,1989-12-20,58789541.26,12487.8800227502
1989,1989-12-21,1294487.211,274.970694369942
1989,1989-12-22,2123709.622,451.111377879397
1989,1989-12-22,3158816.632,670.985387346838
1989,1989-12-23,2459526.157,522.444416186145
1989,1989-12-24,3236219.17,687.426978610929
1989,1989-12-24,3236219.17,687.426978610929
1989,1989-12-24,6472438.34,1374.85395722186
1989,1989-12-27,1294487.211,274.970694369942
1989,1989-12-30,4755591.437,1010.16701320786
1989,1989-12-31,1283330.716,272.600868580381
1990,1990-01-01,2347002.927,481.640892224174
1990,1990-01-01,2152391.316,441.703613543812
1990,1990-01-02,2514569.752,516.028167234237
1990,1990-01-03,6963619.368,1429.04118564529
1990,1990-01-03,6601845.76,1354.79970885131
1990,1990-01-03,1266112.405,259.825627563137
1990,1990-01-03,3106513.684,637.504114398731
1990,1990-01-03,1537839.741,315.588232307744
1990,1990-01-04,3165281.012,649.564068805235
1990,1990-01-07,8862787.975,1818.77962688739
1990,1990-01-07,1344854.284,275.984665296185
1990,1990-01-07,1565142.247,321.191124063233
1990,1990-01-07,7596675.57,1558.95399932426
1990,1990-01-07,7596675.57,1558.95399932426
1990,1990-01-07,16459463.55,3377.73362723772
1990,1990-01-08,8616835.063,1768.30632810364
1990,1990-01-08,6795057.008,1394.44961162899
1990,1990-01-10,1519335.114,311.790799864851
1990,1990-01-10,2152391.316,441.703613543812
1990,1990-01-11,9496666.377,1948.86116857987
1990,1990-01-12,1207894.73,247.878470357816
1990,1990-01-12,1153439.104,236.703343138528
1990,1990-01-13,2595530.772,532.642606636757
1990,1990-01-13,4431394.558,909.389930519021
1990,1990-01-13,1475931.86,302.883788398652
1990,1990-01-13,1356267.01,278.326731200797
1990,1990-01-14,7892034.593,1619.56618762946
1990,1990-01-17,2191853.485,449.801854098866
1990,1990-01-19,2217708.874,455.10777531588
1990,1990-01-21,1266112.405,259.825627563137
1990,1990-01-21,7109835.226,1459.04691571674
1990,1990-01-21,1781480.002,365.586939740021
1990,1990-01-22,1792850.535,367.920346995795
1990,1990-01-22,5064450.76,1039.30274419798
1990,1990-01-22,7596675.57,1558.95399932426
1990,1990-01-22,3038670.228,623.581599729702
1990,1990-01-22,1899168.607,389.738441242098
1990,1990-01-23,1899168.607,389.738441242098
1990,1990-01-23,1899168.607,389.738441242098
1990,1990-01-24,4172841.805,856.330951678669
1990,1990-01-24,2658836.735,545.633958352455
1990,1990-01-25,1528289.223,313.628319962598
1990,1990-01-25,3109656.517,638.149071792187
1990,1990-01-25,4545964.277,932.901388918251
1990,1990-01-25,1175108.231,241.150179374621
1990,1990-01-25,1410708.952,289.499050254022
1990,1990-01-25,1945112.584,399.16684792197
1990,1990-01-25,3712683.611,761.899453288627
1990,1990-01-25,1477323.1,303.169292122226
1990,1990-01-25,2152391.316,441.703613543812
1990,1990-01-25,1772557.823,363.755972166565
1990,1990-01-25,4023126.18,825.60701589855
1990,1990-01-25,1709251.861,350.764620656082
1990,1990-01-25,2583643.656,530.203188649524
1990,1990-01-25,3765888.262,772.817861307347
1990,1990-01-25,1266112.405,259.825627563137
1990,1990-01-25,3291892.937,675.546772031416
1990,1990-01-25,8000669.877,1641.85980921418
1990,1990-01-25,1582641.076,324.782151375334
1990,1990-01-25,1871565.046,384.073768396718
1990,1990-01-25,1478620.83,303.435606163796
1990,1990-01-25,3793670.86,778.519275283055
1990,1990-01-25,2152391.316,441.703613543812
1990,1990-01-25,1441719.91,295.86297307151
1990,1990-01-25,1556168.752,319.349625661826
1990,1990-01-25,2529394.436,519.070419097905
1990,1990-01-25,1304553.951,267.714420670687
1990,1990-01-25,1697982.82,348.452041110777
1990,1990-01-25,2047384.658,420.154641505142
1990,1990-01-25,2347096.436,481.660081700963
1990,1990-01-26,1344345.684,275.880292798407
1990,1990-01-26,5465846.186,1121.67522396325
1990,1990-01-26,3060269.793,628.014160779616
1990,1990-01-27,2131553.513,437.427377705563
1990,1990-01-27,1952305.977,400.643042170721
1990,1990-01-30,5049465.285,1036.22749556221
1990,1990-02-03,1993071.577,409.008766699728
1990,1990-02-03,1272292.017,261.093778447415
1990,1990-02-03,2829680.955,580.693804936167
1990,1990-02-03,3725811.439,764.593484351881
1990,1990-02-03,2698085.656,553.688437156809
1990,1990-02-03,2912059.444,597.599130654169
1990,1990-02-03,1228769.026,252.162195117735
1990,1990-02-03,4992936.484,1024.62692112884
1990,1990-02-03,1292991.838,265.341698269171
1990,1990-02-03,1266112.405,259.825627563137
1990,1990-02-03,2143915.018,439.964147570203
1990,1990-02-03,1647714.597,338.13623302306
1990,1990-02-03,1643565.966,337.284870498811
1990,1990-02-03,1218809.119,250.118269889196
1990,1990-02-03,4223661.962,866.760025063652
1990,1990-02-03,3489070.358,716.010594161495
1990,1990-02-03,3500810.367,718.41982354269
1990,1990-02-03,2532224.81,519.651255126274
1990,1990-02-03,2156966.442,442.642499364246
1990,1990-02-03,2479264.196,508.782927231896
1990,1990-02-03,1485707.029,304.88980256448
1990,1990-02-03,1555283.832,319.168026545163
1990,1990-02-03,1620594.548,332.570784234199
1990,1990-02-03,2785447.519,571.616427427988
1990,1990-02-03,2842909.135,583.408429764457
1990,1990-02-03,2725824.92,559.38095833303
1990,1990-02-03,1566181.116,321.404315868964
1990,1990-02-03,1302849.112,267.364561636592
1990,1990-02-03,2509899.976,515.069857786365
1990,1990-02-03,1564137.59,320.98495308309
1990,1990-02-03,2057871.412,422.306683794903
1990,1990-02-03,2149623.662,441.135648618591
1990,1990-02-03,1717338.156,352.42405204996
1990,1990-02-03,2333301.497,478.829149258696
1990,1990-02-03,2114143.632,433.854603883302
1990,1990-02-03,3851483.707,790.383355591933
1990,1990-02-03,1339910.823,274.970191500978
1990,1990-02-03,1266112.405,259.825627563137
1990,1990-02-03,2532224.81,519.651255126274
1990,1990-02-03,1324520.52,271.811865968766
1990,1990-02-03,1464587.556,300.555763734786
1990,1990-02-03,1199668.171,246.190254646147
1990,1990-02-03,12307359.19,2525.65831640098
1990,1990-02-03,12661126.33,2598.25674352224
1990,1990-02-03,12661126.33,2598.25674352224
1990,1990-02-03,23733157.14,4870.40678505559
1990,1990-02-03,26807956.27,5501.40258797787
1990,1990-02-04,7596675.57,1558.95399932426
1990,1990-02-04,5697506.963,1169.21555808216
1990,1990-02-04,2329076.462,477.962107465238
1990,1990-02-04,16348939.82,3355.05246765469
1990,1990-02-05,2077377.275,426.309585176424
1990,1990-02-05,2967185.602,608.911861293985
1990,1990-02-06,6330563.165,1299.12837176112
1990,1990-02-06,17246714.71,3539.28960432872
1990,1990-02-07,1439300.066,295.366384077182
1990,1990-02-07,9278580.45,1904.10660127471
1990,1990-02-09,2063777.338,423.518670126631
1990,1990-02-11,1415816.626,290.54722306806
1990,1990-02-11,11307843.64,2320.54244042323
1990,1990-02-12,8525461.412,1749.55505758449
1990,1990-02-12,7349567.473,1508.24363891281
1990,1990-02-12,2245872.353,460.88735189742
1990,1990-02-12,2680903.847,550.162467196744
1990,1990-02-13,2609682.644,535.54678718903
1990,1990-02-13,1749403.947,359.00444273011
1990,1990-02-13,3610648.732,740.960335746766
1990,1990-02-14,3165281.012,649.564068805235
1990,1990-02-14,2661214.386,546.121888697946
1990,1990-02-14,3310364.493,679.33741779937
1990,1990-02-14,1519335.114,311.790799864851
1990,1990-02-14,2912059.444,597.599130654169
1990,1990-02-14,1453950.275,298.372831002687
1990,1990-02-14,10382123.09,2130.57042695746
1990,1990-02-14,13156385.95,2699.89159131696
1990,1990-02-15,7574443.105,1554.3915575157
1990,1990-02-15,2739310.821,562.148471451725
1990,1990-02-15,2502159.21,513.481334227298
1990,1990-02-15,3120166.078,640.305794427124
1990,1990-02-15,8527656.606,1750.00554496335
1990,1990-02-15,7367508.762,1511.92546578324
1990,1990-02-15,4178171.849,857.424758217306
1990,1990-02-15,2828669.455,580.486229667777
1990,1990-02-15,3366532.941,690.864042286434
1990,1990-02-15,1587090.762,325.695294989474
1990,1990-02-15,3450944.692,708.186624460548
1990,1990-02-15,6822806.536,1400.14423913497
1990,1990-02-15,1221158.261,250.600349751912
1990,1990-02-15,1545315.943,317.12246328816
1990,1990-02-15,2122769.317,435.624726353816
1990,1990-02-15,1553137.674,318.727602103386
1990,1990-02-15,1455783.974,298.749134079377
1990,1990-02-15,2401186.006,492.760088631129
1990,1990-02-15,1403709.421,288.06263945231
1990,1990-02-15,3903047.379,800.965009625138
1990,1990-02-15,5238568.955,1075.03446051904
1990,1990-02-15,16606183.44,3407.84279238349
1990,1990-02-15,22083277,4531.8261494923
1990,1990-02-15,61786295.4,12679.4926846218
1990,1990-02-15,82803764.28,16992.5987089915
1990,1990-02-15,101289008.4,20786.0534884956
1990,1990-02-16,2025780.532,415.721144468279
1990,1990-02-16,3134114.965,643.168319353244
1990,1990-02-17,1615149.328,331.45334181903
1990,1990-02-18,3165281.012,649.564068805235
1990,1990-02-20,3613871.39,741.621674450948
1990,1990-02-20,2040188.985,418.677979365524
1990,1990-02-21,7368775.702,1512.18546124595
1990,1990-02-21,6746673.801,1384.52063765113
1990,1990-02-21,1347457.727,276.518931613006
1990,1990-02-22,1316828.789,270.233405141569
1990,1990-02-22,4558005.342,935.372399594553
1990,1990-02-22,5095243.91,1045.62196948303
1990,1990-02-22,186118553.2,38194.3733394928
1990,1990-02-22,416551048.5,85482.6452700266
1990,1990-02-23,1571889.759,322.575816712137
1990,1990-02-24,4431394.558,909.389930519021
1990,1990-02-25,18991689.5,3897.38511630943
1990,1990-02-25,31652814.69,6495.64162588623
1990,1990-02-26,1492892.439,306.364358579551
1990,1990-02-26,1266112.405,259.825627563137
1990,1990-02-26,1899168.607,389.738441242098
1990,1990-02-26,2379756.355,488.36239653243
1990,1990-02-26,2912059.444,597.599130654169
1990,1990-02-27,2532224.81,519.651255126274
1990,1990-02-27,4750441.145,974.863169199714
1990,1990-02-27,1326898.171,272.299796314257
1990,1990-02-27,1472235.952,302.125331557282
1990,1990-02-27,1991340.51,408.65352527894
1990,1990-02-27,10128900.38,2078.60525445053
1990,1990-02-27,39882547.6,8184.50867242445
1990,1990-02-28,3265011.223,670.0302332293
1990,1990-02-28,2455089.698,503.821950553152
1990,1990-02-28,3094111.125,634.958919625473
1990,1990-02-28,1615689.859,331.564267046314
1990,1990-02-28,14485637.83,2972.67440471217
1990,1990-03-01,1899168.607,389.738441242098
1990,1990-03-01,1268371.459,260.28921999058
1990,1990-03-03,15550318.13,3191.16308392356
1990,1990-03-05,2392616.199,491.001433180731
1990,1990-03-06,15393567.62,3158.99548216028
1990,1990-03-07,1253554.757,257.248606155376
1990,1990-03-08,1618124.528,332.063898357354
1990,1990-03-09,5697508.103,1169.21579202759
1990,1990-03-11,3662774.602,751.657361406999
1990,1990-03-11,11617152.69,2384.01738759999
1990,1990-03-12,8055786.912,1653.17066767489
1990,1990-03-12,3798338.355,779.477116634844
1990,1990-03-12,1972199.563,404.725510241107
1990,1990-03-13,6445105.516,1322.63421382822
1990,1990-03-15,1660017.945,340.661068181931
1990,1990-03-17,1772557.823,363.755972166565
1990,1990-03-17,3038670.228,623.581599729702
1990,1990-03-18,3461328.813,710.317604889191
1990,1990-03-18,3798338.355,779.477116634844
1990,1990-03-18,2582870.492,530.044523573093
1990,1990-03-20,1266112.405,259.825627563137
1990,1990-03-20,1673368.143,343.400732969784
1990,1990-03-20,1386592.612,284.55000848626
1990,1990-03-21,10761957.72,2208.51830166449
1990,1990-03-21,89514160.94,18369.6747225403
1990,1990-03-22,1200788.005,246.420061708038
1990,1990-03-22,11120745.87,2282.14711682168
1990,1990-03-23,9573290.608,1964.58563255913
1990,1990-03-24,2532224.81,519.651255126274
1990,1990-03-24,12661126.33,2598.25674352224
1990,1990-03-25,1899168.607,389.738441242098
1990,1990-03-25,12407903.62,2546.29157101531
1990,1990-03-28,10671612.68,2189.9781178526
1990,1990-03-28,11454718.63,2350.68343446087
1990,1990-03-29,4431394.558,909.389930519021
1990,1990-04-02,1705795.638,350.055350842101
1990,1990-04-02,6394634.369,1312.27676263248
1990,1990-04-02,3142466.654,644.882213654467
1990,1990-04-02,5040842.864,1034.45804291441
1990,1990-04-02,2509024.735,514.890244948519
1990,1990-04-02,1240415.514,254.552232559558
1990,1990-04-03,2958038.629,607.034762554061
1990,1990-04-03,1885479.992,386.929328110594
1990,1990-04-03,3546520.966,727.800337488023
1990,1990-04-05,5047274.556,1035.77792446963
1990,1990-04-07,5027947.778,1031.81177406877
1990,1990-04-08,43994539.95,9028.35238539524
1990,1990-04-08,119413752.1,24505.5280688537
1990,1990-04-09,1628233.793,334.138474131554
1990,1990-04-10,1382686.007,283.748313398401
1990,1990-04-10,5919665.012,1214.80578709474
1990,1990-04-10,10055894.42,2063.62331501297
1990,1990-04-11,1634082.434,335.33870470525
1990,1990-04-11,4399454.447,902.835331296836
1990,1990-04-11,4687342.041,961.914268114213
1990,1990-04-11,2765370.882,567.496394493091
1990,1990-04-11,10055894.42,2063.62331501297
1990,1990-04-13,6333253.083,1299.68038407036
1990,1990-04-15,8798907.763,1805.67043049518
1990,1990-04-15,8798907.763,1805.67043049518
1990,1990-04-15,1256986.662,257.952885543873
1990,1990-04-16,2610531.36,535.720956691242
1990,1990-04-16,5355849.762,1099.10227563526
1990,1990-04-17,4399454.447,902.835331296836
1990,1990-04-17,1754150.51,359.978510044649
1990,1990-04-17,6652781.752,1365.25255334971
1990,1990-04-18,1885479.992,386.929328110594
1990,1990-04-18,25139737.76,5159.05863845058
1990,1990-04-21,2011179.338,412.724756170337
1990,1990-04-21,56564408.82,11607.8817025684
1990,1990-04-21,62849343.26,12897.646362181
1990,1990-04-26,4675073.03,959.39647943284
1990,1990-04-26,4399454.447,902.835331296836
1990,1990-04-26,1827610.608,375.053645544723
1990,1990-04-26,1566371.348,321.443354384492
1990,1990-04-27,2416215.216,495.844312357717
1990,1990-04-27,11815676.2,2424.75744777796
1990,1990-04-28,2739993.942,562.28865832757
1990,1990-04-29,3770961.117,773.858888730115
1990,1990-04-29,5027947.778,1031.81177406877
1990,1990-04-29,5569189.27,1142.88280517687
1990,1990-04-29,1269343.98,260.488796172082
1990,1990-04-29,1508384.22,309.543508949218
1990,1990-04-30,1311405.281,269.12041836083
1990,1990-04-30,2513973.323,515.905770882531
1990,1990-04-30,10224623.05,2098.24901017597
1990,1990-04-30,10827252.62,2221.91781366846
1990,1990-05-01,1382686.007,283.748313398401
1990,1990-05-02,2586971.507,530.886114565973
1990,1990-05-02,2577567.944,528.956359634139
1990,1990-05-03,5027947.778,1031.81177406877
1990,1990-05-03,36452618.84,7480.634838597
1990,1990-05-04,1948329.665,399.827042140466
1990,1990-05-04,1505090.822,308.867653315242
1990,1990-05-05,2920542.12,599.339905490915
1990,1990-05-06,5331934.416,1094.19448091
1990,1990-05-07,7471319.659,1533.2290493785
1990,1990-05-07,9465352.722,1942.43512770898
1990,1990-05-07,4302445.818,882.927677119034
1990,1990-05-07,1394327.812,286.137389817009
1990,1990-05-08,1741304.107,357.342231695094
1990,1990-05-09,3770961.117,773.858888730115
1990,1990-05-09,1356299.198,278.333336670633
1990,1990-05-10,1297485.608,266.263888594266
1990,1990-05-10,10055894.42,2063.62331501297
1990,1990-05-10,26019628.65,5339.62570483308
1990,1990-05-12,8158268.824,1674.20152322461
1990,1990-05-12,6284934.44,1289.76465961265
1990,1990-05-12,10835226.29,2223.55413269002
1990,1990-05-13,1694990.485,347.837968208416
1990,1990-05-13,18285407.75,3752.44530037726
1990,1990-05-13,18854803.32,3869.29397883794
1990,1990-05-15,1901149.955,390.145044151514
1990,1990-05-20,4525152.661,928.630527052868
1990,1990-05-20,1136672.911,233.262663937483
1990,1990-05-21,3857753.306,791.66997318474
1990,1990-05-21,4183461.2,858.510213930045
1990,1990-05-21,4351845.656,893.065279324952
1990,1990-05-22,1256986.662,257.952885543873
1990,1990-05-23,9596864.479,1969.42335139237
1990,1990-05-25,3321811.366,681.686491190576
1990,1990-05-25,3770961.117,773.858888730115
1990,1990-05-25,5594848.113,1148.148392149
1990,1990-05-25,6284934.44,1289.76465961265
1990,1990-05-25,6747226.082,1384.6339741581
1990,1990-05-25,1535349.553,315.077207648879
1990,1990-05-25,10055894.42,2063.62331501297
1990,1990-05-26,5027947.778,1031.81177406877
1990,1990-05-28,1899139.273,389.732421456707
1990,1990-05-29,1571233.893,322.441222979089
1990,1990-05-29,1508384.22,309.543508949218
1990,1990-05-30,17303559.64,3550.9550532673
1990,1990-05-31,4429467.504,908.994469568697
1990,1990-05-31,1508384.22,309.543508949218
1990,1990-05-31,2513973.323,515.905770882531
1990,1990-05-31,1809842.788,371.40741716587
1990,1990-06-01,35746173.08,7335.6613653047
1990,1990-06-01,36163085.12,7421.21809155099
1990,1990-06-01,155512883.7,31913.6219200898
1990,1990-06-03,3142466.654,644.882213654467
1990,1990-06-07,1235023.127,253.445632283938
1990,1990-06-08,9338837.103,1916.47218794676
1990,1990-06-08,20111789.98,4127.24686397138
1990,1990-06-09,2975458.881,610.609664664121
1990,1990-06-09,2302557.322,472.519974392594
1990,1990-06-09,2262576.896,464.315379575682
1990,1990-06-09,2878500.066,590.712233080902
1990,1990-06-10,2553264.275,523.968875090844
1990,1990-06-10,5027947.778,1031.81177406877
1990,1990-06-11,1490416.011,305.85615768311
1990,1990-06-12,2315415.047,475.158576189691
1990,1990-06-12,2619232.996,537.506665468439
1990,1990-06-16,2891070.227,593.291822347618
1990,1990-06-16,12569868.88,2579.52931922529
1990,1990-06-16,13472385.61,2764.73955398204
1990,1990-06-16,28910697.74,5932.91729385091
1990,1990-06-17,1556030.372,319.321227969646
1990,1990-06-17,28724775.29,5894.76316388697
1990,1990-06-18,36452618.84,7480.634838597
1990,1990-06-18,75419212.14,15477.1756814063
1990,1990-06-19,1162250.239,238.511522785041
1990,1990-06-19,1573019.279,322.807611489351
1990,1990-06-20,1368123.278,280.759818706686
1990,1990-06-20,2055166.41,421.751576018189
1990,1990-06-20,2879979.774,591.015891790975
1990,1990-06-20,1717781.614,352.515056413153
1990,1990-06-21,6284934.44,1289.76465961265
1990,1990-06-21,12569868.88,2579.52931922529
1990,1990-06-23,7541921.101,1547.7175449513
1990,1990-06-23,18854803.32,3869.29397883794
1990,1990-06-24,3770961.117,773.858888730115
1990,1990-06-24,1885479.992,386.929328110594
1990,1990-06-25,1476969.573,303.096742975505
1990,1990-06-25,4100014.487,841.3856723114
1990,1990-06-25,9427401.093,1934.6468730619
1990,1990-06-25,1256986.662,257.952885543873
1990,1990-06-26,1515625.394,311.029508589861
1990,1990-06-26,2083382.759,427.542002332245
1990,1990-06-26,1605532.103,329.479740177364
1990,1990-06-26,1191623.636,244.539393042885
1990,1990-06-27,4027893.712,826.585386372558
1990,1990-06-27,9085825.112,1864.55025820106
1990,1990-06-27,3841015.734,788.235167450581
1990,1990-06-27,5183083.92,1063.64808283069
1990,1990-06-27,2647744.833,543.357730438853
1990,1990-06-27,1598302.251,327.996063984263
1990,1990-06-27,1184379.066,243.052696491108
1990,1990-06-27,3193794.528,655.415478332126
1990,1990-06-27,12869419.79,2641.00174684743
1990,1990-06-29,2011179.338,412.724756170337
1990,1990-06-29,1351791.013,277.408188167095
1990,1990-06-29,1256986.662,257.952885543873
1990,1990-06-29,2621090.839,537.887923263152
1990,1990-06-29,5027947.778,1031.81177406877
1990,1990-06-30,2513973.323,515.905770882531
1990,1990-06-30,2259787.301,463.742912021727
1990,1990-06-30,1382686.007,283.748313398401
1990,1990-07-01,2495983.055,512.213892772286
1990,1990-07-01,17471884.76,3585.49794200761
1990,1990-07-02,1892782.017,388.427815307003
1990,1990-07-04,7487950.29,1536.64190918406
1990,1990-07-04,1247991.528,256.106946488751
1990,1990-07-05,2419397.767,496.497420492162
1990,1990-07-06,1871987.292,384.160419733126
1990,1990-07-06,7451022.23,1529.06370654874
1990,1990-07-06,6239958.763,1280.53496290053
1990,1990-07-07,3743975.707,768.321069923025
1990,1990-07-08,1435190.144,294.522965231692
1990,1990-07-09,6614355.996,1357.36700059162
1990,1990-07-09,3119978.819,640.267366016661
1990,1990-07-10,3205760.997,657.871180768466
1990,1990-07-11,1299261.205,266.62826825203
1990,1990-07-11,2701551.845,554.399752146395
1990,1990-07-11,9983933.346,2048.85580216156
1990,1990-07-11,20924201.51,4293.96613375199
1990,1990-07-12,1351986.513,277.448307756784
1990,1990-07-13,1313039.678,269.455821619289
1990,1990-07-13,8146494.524,1671.78525680582
1990,1990-07-13,2149663.198,441.143762010396
1990,1990-07-14,1280466.145,262.771234516082
1990,1990-07-14,5258628.681,1079.15102305813
1990,1990-07-15,22463850.87,4609.92572755218
1990,1990-07-15,79346620.25,16283.1398855698
1990,1990-07-16,10358331.7,2125.688069899
1990,1990-07-17,9217050.839,1891.47978415432
1990,1990-07-17,3155036.479,647.461733968845
1990,1990-07-19,5387992.107,1105.69837636691
1990,1990-07-19,13727909.05,2817.17687146894
1990,1990-07-19,14601503.35,2996.45178129267
1990,1990-07-19,20583852.55,4224.1213223646
1990,1990-07-19,38442259.56,7888.93954097385
1990,1990-07-20,13727909.05,2817.17687146894
1990,1990-07-21,5755786.734,1181.17545833628
1990,1990-07-21,9983933.346,2048.85580216156
1990,1990-07-23,3550103.669,728.535562932203
1990,1990-07-23,12410746.4,2546.8749529446
1990,1990-07-24,24476006.98,5022.85093227423
1990,1990-07-25,2410925.883,494.758860338854
1990,1990-07-25,2371184.352,486.603290429249
1990,1990-07-25,3494377.177,717.099634574963
1990,1990-07-25,1497590.058,307.328381836812
1990,1990-07-25,2529679.503,519.1289192057
1990,1990-07-25,13931498.41,2858.95652153657
1990,1990-07-26,1996787.119,409.771252738151
1990,1990-07-26,8735941.818,1792.74885567281
1990,1990-07-26,7487950.29,1536.64190918406
1990,1990-07-26,1247991.528,256.106946488751
1990,1990-07-26,5615962.999,1152.48148965615
1990,1990-07-26,3743975.707,768.321069923025
1990,1990-07-26,1247991.528,256.106946488751
1990,1990-07-26,1247991.528,256.106946488751
1990,1990-07-26,13103913.29,2689.12339904543
1990,1990-07-26,28742526.04,5898.40588924078
1990,1990-07-26,48671677.45,9988.17252564304
1990,1990-07-27,5613664.338,1152.00976926662
1990,1990-07-27,9484737.409,1946.41316192221
1990,1990-07-27,8423944.498,1728.72223438162
1990,1990-07-27,4991967.235,1024.42801641178
1990,1990-07-27,12477887.51,2560.65333547378
1990,1990-07-27,19450335.43,3991.50627500034
1990,1990-07-28,2037025.475,418.028778735465
1990,1990-07-28,1372791.355,281.717779493776
1990,1990-07-29,1491039.157,305.984036771787
1990,1990-07-30,1632901.9,335.096441075102
1990,1990-07-30,1278804.815,262.43030419415
1990,1990-07-31,6614355.996,1357.36700059162
1990,1990-07-31,1247991.528,256.106946488751
1990,1990-07-31,1496472.763,307.099095816549
1990,1990-07-31,1864306.732,382.584251365961
1990,1990-08-01,6419000.227,1317.27700930961
1990,1990-08-01,2246385.649,460.992688086213
1990,1990-08-01,1903285.04,390.583196244357
1990,1990-08-04,1668091.072,342.317797300838
1990,1990-08-04,1247991.528,256.106946488751
1990,1990-08-04,2908823.554,596.935076541237
1990,1990-08-05,4118372.941,845.153107819339
1990,1990-08-05,8985540.348,1843.97029102087
1990,1990-08-05,4195468.543,860.974304336253
1990,1990-08-06,3292065.853,675.582257038939
